ToGo,Down,OffenseTeam,DefenseTeam,YardLine,Time,PlayType
4,3,8,23,31,3150,5
10,1,12,6,24,3275,8
10,1,12,6,38,3232,8
8,2,12,6,40,3191,5
10,1,6,12,8,3050,5
10,1,6,12,31,3020,5
10,2,6,12,31,3015,5
10,3,6,12,31,3011,5
10,1,12,6,20,2933,8
3,2,12,6,27,2927,8
2,3,12,6,28,2921,5
10,1,12,6,25,2898,8
6,2,12,6,29,2853,8
3,3,12,6,32,2846,5
3,4,12,6,32,2840,6
10,1,6,12,29,2830,5
10,2,6,12,29,2824,5
10,1,12,6,25,2793,5
10,2,12,6,25,2786,8
6,3,12,6,29,2742,5
10,1,14,28,25,900,5
10,2,14,28,25,895,5
5,3,14,28,30,854,9
11,4,14,28,24,829,6
10,1,28,14,43,819,8
4,2,28,14,49,782,5
10,1,14,28,25,694,8
10,2,14,28,25,649,4
15,2,14,28,20,625,5
10,3,14,28,25,579,9
15,4,14,28,20,549,6
10,1,28,14,38,539,5
10,1,14,28,23,256,10
7,2,14,28,26,224,8
4,3,14,28,29,180,5
10,1,14,28,41,144,8
7,2,14,28,44,107,5
7,3,14,28,44,105,5
7,4,14,28,44,100,6
10,1,28,14,20,91,5
20,1,28,14,10,62,5
20,2,28,14,10,59,8
16,3,28,14,14,16,5
7,4,28,14,23,1800,6
10,1,14,28,43,1790,8
10,2,14,28,43,1752,8
10,1,28,14,49,1702,8
16,3,28,14,43,1633,5
16,4,28,14,43,1628,6
10,1,14,28,1,1616,8
7,2,14,28,4,1579,5
10,1,14,28,19,1546,8
15,1,14,28,14,1518,5
10,1,14,28,29,1479,8
8,2,14,28,31,1446,5
10,1,14,28,44,1417,5
5,2,14,28,49,1380,8
10,1,24,17,25,2902,5
10,2,24,17,25,2898,5
10,3,24,17,25,2892,10
3,4,24,17,32,2885,5
10,1,24,17,38,2861,5
3,2,24,17,45,2838,5
10,1,24,17,48,2829,5
10,1,17,24,2,2728,7
10,1,5,4,25,894,5
10,1,5,4,41,859,5
4,3,14,28,81,1169,5
10,1,28,14,22,1151,5
6,2,28,14,26,1115,8
10,1,28,14,38,1078,5
20,3,28,14,77,916,5
10,1,0,1,25,1147,8
4,2,0,1,31,1111,5
10,1,0,1,43,1064,5
10,1,1,0,25,910,7
10,1,1,0,25,2700,8
6,2,1,0,29,2663,5
6,3,1,0,29,2658,5
6,4,1,0,29,2653,6
10,1,0,1,24,2645,5
7,2,0,1,27,2613,5
3,2,0,1,45,2537,5
10,1,1,0,25,2356,8
6,2,1,0,29,2310,8
14,2,1,0,21,2284,9
24,3,1,0,11,2243,5
7,4,1,0,28,2216,6
10,1,0,1,25,2206,5
10,1,0,1,25,2118,8
10,2,0,1,25,2081,9
18,3,0,1,17,2041,8
5,4,0,1,30,2005,6
10,1,1,0,16,1993,5
9,2,1,0,17,1956,8
9,3,1,0,17,1921,9
16,4,1,0,10,1887,6
10,1,23,8,25,2834,5
10,1,22,20,25,647,5
10,2,22,20,25,643,5
1,3,22,20,34,608,8
10,1,22,20,37,573,5
10,1,22,20,48,539,8
2,2,22,20,56,503,5
10,1,20,22,20,462,8
9,2,20,22,21,433,10
4,3,20,22,26,389,5
4,4,20,22,26,384,6
10,1,22,20,24,377,8
1,2,22,20,33,343,8
10,1,22,20,35,309,5
4,2,22,20,41,272,8
10,1,22,20,48,234,8
4,2,22,20,54,194,5
10,1,20,22,25,79,8
10,1,20,22,36,44,5
10,2,20,22,36,10,5
5,2,20,22,41,1800,8
1,3,20,22,45,1770,8
10,1,22,20,25,1514,8
5,2,22,20,30,1480,9
11,3,22,20,24,1442,10
1,4,22,20,34,1398,6
10,1,20,22,18,1391,5
10,1,20,22,47,1351,8
12,2,20,22,45,1309,5
10,1,22,20,29,1104,8
7,2,22,20,32,1071,5
6,3,22,20,33,1030,4
11,3,22,20,28,1020,5
11,4,22,20,28,1013,6
10,1,20,22,24,1007,8
10,1,20,22,37,983,5
10,1,22,20,27,913,5
3,2,22,20,34,905,5
10,1,22,20,25,2700,8
3,2,22,20,32,2668,8
1,3,22,20,34,2634,8
1,4,22,20,34,2594,4
5,4,22,20,30,2583,6
10,1,20,22,36,2576,8
1,2,20,22,45,2542,8
10,1,22,20,25,2409,5
10,1,22,20,40,2389,8
12,2,22,20,38,2362,5
6,3,22,20,44,2333,5
16,2,22,20,49,2263,5
10,1,20,22,25,2126,8
8,2,20,22,27,2089,8
5,3,20,22,30,2046,10
1,4,20,22,34,1986,6
10,1,2,7,25,962,10
1,2,2,7,34,952,5
10,1,7,2,47,943,10
8,2,7,2,49,935,5
8,3,7,2,49,929,5
10,1,2,7,22,2694,5
3,2,2,7,29,2665,8
10,1,2,7,38,2632,5
10,1,7,2,25,2549,8
1,3,7,2,45,2390,8
1,4,7,2,45,2360,8
10,1,7,2,47,2322,5
10,1,2,7,25,1940,5
26,4,2,7,45,3600,6
10,1,12,6,25,1980,8
9,2,12,6,26,1945,5
3,3,12,6,32,1910,5
3,4,12,6,32,1903,6
10,1,6,12,27,1893,5
7,2,6,12,30,1862,5
10,1,6,12,38,1858,8
12,2,6,12,36,1821,5
10,1,12,6,25,1810,8
5,2,12,6,30,3600,5
10,1,6,12,24,3464,10
8,2,6,12,26,3429,8
6,3,6,12,28,3388,5
10,1,6,12,47,3356,5
10,1,26,11,25,900,8
5,2,26,11,30,870,5
10,1,26,11,35,839,5
10,1,26,11,48,805,8
10,2,26,11,48,768,8
4,2,26,11,90,640,8
10,1,11,26,31,595,5
1,2,11,26,40,567,8
3,3,11,26,38,524,5
10,1,26,11,40,282,5
4,2,26,11,46,245,8
1,3,26,11,49,210,8
10,1,22,20,16,1979,5
10,2,22,20,16,1976,5
10,3,22,20,16,1971,5
10,4,22,20,16,1966,6
10,1,20,22,47,1957,5
10,2,20,22,47,1954,8
10,1,22,20,44,3595,5
10,2,22,20,44,3591,5
10,3,22,20,44,3588,5
10,1,22,20,49,3585,9
15,2,22,20,44,3549,5
15,3,22,20,44,3544,5
10,2,20,22,25,3394,5
10,3,20,22,25,3385,5
10,1,20,22,39,3349,8
10,1,22,20,7,3208,8
7,2,22,20,10,3172,5
5,3,22,20,12,3131,5
7,4,22,20,10,3085,6
10,1,20,22,47,3075,8
8,2,20,22,49,3037,8
12,3,20,22,45,3006,5
12,4,20,22,45,3001,6
10,1,22,20,17,2994,5
8,2,22,20,19,2966,5
7,3,22,20,20,2954,5
10,1,22,20,37,2931,5
15,1,22,20,32,2925,5
15,2,22,20,32,2920,5
3,3,22,20,44,2893,5
10,1,20,22,18,2886,8
10,2,20,22,18,2881,8
11,3,20,22,17,2876,8
12,4,20,22,16,2835,6
10,1,22,20,49,2827,5
10,2,22,20,49,2821,5
10,1,20,22,13,2809,8
7,2,20,22,16,2805,8
1,3,20,22,22,2759,8
1,4,20,22,22,2715,6
10,1,26,11,22,2343,8
7,2,26,11,25,2302,8
17,2,26,11,15,2282,5
17,3,26,11,15,2276,5
10,4,26,11,22,2238,6
10,1,11,26,22,2230,8
6,2,11,26,26,2196,5
10,1,11,26,46,2156,8
7,2,11,26,49,2116,5
7,3,11,26,49,2111,5
10,1,26,11,34,1976,5
10,3,31,27,48,2808,5
10,1,27,31,25,2752,5
7,2,27,31,28,2738,5
4,3,27,31,31,2733,5
10,1,27,31,48,2728,5
10,2,27,31,48,2724,5
10,1,18,24,25,900,5
10,2,18,24,25,896,5
4,3,18,24,31,861,5
1,4,18,24,34,813,6
10,1,24,18,22,806,8
6,2,24,18,26,772,8
5,3,24,18,27,733,5
10,1,24,18,33,713,5
10,1,18,24,25,608,8
8,2,18,24,27,569,5
10,1,24,18,25,375,8
8,2,24,18,27,336,8
4,3,24,18,31,290,5
10,1,24,18,55,244,5
10,1,18,24,25,71,3
11,2,18,24,24,36,5
10,1,18,24,25,1608,8
12,2,18,24,23,1571,8
9,3,18,24,26,1530,5
9,4,18,24,26,1523,6
10,1,24,18,19,1516,8
10,1,24,18,29,1475,8
1,2,24,18,38,1430,8
1,3,24,18,38,1386,8
1,4,24,18,38,1346,6
10,1,18,24,20,1338,8
6,2,18,24,24,1301,8
1,3,18,24,29,1262,8
10,1,18,24,31,1238,8
6,2,18,24,35,1212,8
1,3,18,24,40,1168,8
10,1,18,24,43,1146,5
10,1,24,18,14,1012,8
3,2,24,18,21,1006,5
3,3,24,18,21,1002,10
10,1,24,18,41,993,5
2,2,24,18,49,974,9
3,3,24,18,48,968,5
3,4,24,18,48,962,6
10,1,18,24,20,952,8
4,2,18,24,26,935,5
10,1,18,24,35,932,5
2,2,18,24,43,926,5
10,1,2,6,25,2396,8
10,1,6,2,25,2042,5
15,1,6,2,20,2024,9
22,2,6,2,13,1983,8
17,3,6,2,18,1945,5
17,4,6,2,18,1938,6
10,1,28,14,25,2700,5
1,2,28,14,34,2661,5
10,1,14,28,25,2650,9
15,2,14,28,20,2606,5
4,3,14,28,31,2565,5
10,1,28,14,43,2437,8
9,2,28,14,44,2398,5
3,3,28,14,100,2362,9
4,4,28,14,49,2315,6
10,1,14,28,15,2309,5
1,2,14,28,24,2268,5
1,3,14,28,24,2262,8
10,1,14,28,32,2226,5
10,2,14,28,32,2221,5
5,3,14,28,37,2177,5
10,1,28,14,19,2117,5
9,2,28,14,20,2065,5
9,3,28,14,20,2060,5
10,1,28,14,41,2019,8
9,2,28,14,42,1974,5
10,1,14,28,23,1874,8
8,2,14,28,25,1839,5
10,1,14,28,48,1834,5
10,2,14,28,48,1828,9
19,3,14,28,39,3600,5
15,4,14,28,43,3562,5
10,1,14,28,5,2876,8
9,2,14,28,6,2839,5
4,3,14,28,11,2820,5
4,4,14,28,11,2814,6
10,1,28,14,35,2803,7
11,2,28,14,34,2767,7
12,3,28,14,33,2738,7
10,1,20,22,25,900,5
1,2,20,22,34,869,8
10,1,20,22,42,847,10
7,2,20,22,45,802,5
10,1,29,30,25,3474,5
10,1,29,30,40,3432,5
10,2,29,30,40,3427,8
20,2,29,30,30,3411,5
10,1,29,30,35,3407,5
10,1,29,30,40,3403,8
8,2,29,30,42,3363,8
6,3,29,30,44,3326,10
10,1,30,29,25,3121,5
10,2,30,29,25,3116,5
10,1,30,29,48,3095,5
10,2,30,29,48,3089,5
10,1,30,29,32,2996,5
10,1,29,30,46,2912,8
10,2,29,30,46,2908,8
9,3,29,30,47,2865,8
9,4,29,30,47,2820,6
10,1,30,29,20,2812,5
10,2,30,29,20,2807,5
2,3,30,29,28,2782,5
10,1,30,29,34,2765,5
10,2,30,29,34,2760,5
10,3,30,29,34,2755,5
10,4,30,29,34,2747,5
10,1,29,30,66,2742,7
10,1,0,1,20,892,5
10,2,0,1,20,889,8
9,3,0,1,21,852,5
9,4,0,1,21,845,6
10,1,1,0,38,835,8
7,2,1,0,41,800,8
4,3,1,0,44,766,5
4,4,1,0,44,763,6
10,1,0,1,4,756,5
4,2,0,1,10,718,8
10,1,0,1,21,685,8
9,2,0,1,22,645,5
9,3,0,1,22,641,5
1,4,0,1,30,604,1
10,1,0,1,34,566,5
4,2,0,1,40,525,5
10,1,0,1,49,477,4
15,1,0,1,44,460,8
12,2,0,1,47,419,5
10,1,1,0,25,288,5
2,2,1,0,33,251,8
10,1,1,0,40,213,5
10,2,1,0,40,206,8
8,3,1,0,42,166,5
10,1,0,1,25,1707,5
10,1,1,0,25,1532,5
8,2,1,0,27,1495,8
2,3,1,0,33,1460,8
10,1,1,0,38,1425,5
10,1,1,0,49,1381,8
10,1,2,6,44,1931,8
10,1,10,17,25,3390,5
10,1,10,17,39,3349,8
8,2,10,17,41,3308,5
2,3,10,17,47,3268,5
10,1,17,10,32,3144,5
10,1,17,10,43,3105,8
10,1,23,8,25,1128,5
10,2,23,8,25,1125,5
10,3,23,8,25,1120,10
8,4,23,8,27,1078,6
10,1,8,23,15,1067,5
10,1,8,23,49,1023,5
9,3,8,23,90,922,10
10,1,23,8,31,910,7
10,1,23,8,25,2700,9
18,2,23,8,17,2671,9
26,3,23,8,9,2632,5
18,4,23,8,17,2592,6
10,1,8,23,35,2583,8
9,2,8,23,36,2548,5
9,3,8,23,36,2545,5
2,4,8,23,43,2503,6
10,1,23,8,9,2496,8
10,1,23,8,27,2470,5
10,1,23,8,27,2452,8
2,2,23,8,35,2426,10
10,1,23,8,59,2404,8
10,1,8,23,14,2283,5
6,2,8,23,18,2252,8
10,1,8,23,26,2212,5
6,2,8,23,30,2177,8
5,3,8,23,31,2135,5
10,1,23,8,25,2080,4
5,1,23,8,30,2080,5
10,1,8,23,23,2073,8
5,2,8,23,28,2038,8
14,2,8,23,19,2023,5
10,1,23,8,25,1889,8
10,1,23,8,36,1856,8
10,2,23,8,36,1827,9
11,3,23,8,35,3600,5
11,4,23,8,35,3593,6
10,1,8,23,9,3583,5
5,2,8,23,14,3545,5
1,3,8,23,18,3500,5
10,1,8,23,25,3460,8
8,2,8,23,27,3410,8
9,3,8,23,26,3364,5
10,2,23,8,25,2830,8
9,3,23,8,26,2820,5
2,4,23,8,33,2798,5
10,1,23,8,37,2775,5
10,1,8,23,25,2706,7
10,1,31,27,35,893,5
10,1,27,31,25,806,5
10,1,27,31,35,774,8
6,2,27,31,39,741,5
6,3,27,31,39,733,5
20,1,27,31,49,671,5
10,1,31,27,29,518,8
10,2,31,27,29,480,5
10,1,31,27,42,440,5
10,2,31,27,42,434,5
9,3,31,27,43,394,4
13,3,31,27,39,381,5
10,4,31,27,42,343,6
10,1,27,31,15,336,5
8,2,27,31,17,310,8
1,3,27,31,24,273,5
10,1,27,31,27,232,8
7,2,27,31,30,194,8
4,3,27,31,33,155,5
4,4,27,31,33,149,6
10,1,31,27,28,141,5
10,2,31,27,28,106,8
4,3,31,27,34,66,5
10,1,31,27,41,30,5
2,3,31,27,49,1752,5
7,2,31,27,69,1675,8
10,1,27,31,25,1626,5
10,2,27,31,25,1623,5
10,1,27,31,41,1579,5
10,2,27,31,41,1573,5
10,1,31,27,24,1447,5
10,2,31,27,24,1443,5
4,3,31,27,30,1410,9
14,4,31,27,20,1358,6
10,1,27,31,36,1346,5
10,2,27,31,36,1339,8
5,3,27,31,41,1300,5
10,4,27,31,36,1285,6
10,1,31,27,19,1278,5
5,2,31,27,24,1243,8
3,3,31,27,26,1203,5
3,4,31,27,26,1197,6
10,1,27,31,31,1189,5
10,2,27,31,31,1184,8
4,3,27,31,37,1147,10
3,3,31,27,32,969,5
3,4,31,27,32,965,6
10,1,27,31,28,954,5
10,1,20,22,25,3400,5
10,1,27,31,44,946,9
10,1,27,31,49,938,5
10,1,27,31,25,2700,8
7,2,27,31,28,2668,8
4,3,27,31,31,2626,9
4,4,27,31,31,2585,6
10,1,31,27,30,2576,8
9,2,31,27,31,2532,5
10,1,27,31,25,2432,5
10,1,31,27,42,3394,8
10,1,31,27,54,3356,8
10,1,27,31,25,3180,4
15,1,27,31,20,3180,5
4,2,27,31,31,3155,8
10,1,27,31,36,3126,5
10,1,31,27,29,2920,8
9,2,31,27,30,2883,5
2,3,31,27,37,2842,5
10,1,31,27,48,2820,5
10,2,31,27,48,2815,5
10,1,11,26,34,1859,8
6,2,11,26,38,1820,5
6,3,11,26,38,1812,5
11,3,11,26,33,3600,5
16,4,11,26,28,3558,6
10,1,26,11,25,3546,8
7,2,26,11,28,3509,8
10,1,11,26,9,3405,8
5,2,11,26,14,3370,8
2,3,11,26,17,3333,5
10,1,11,26,19,3314,5
7,2,11,26,22,3284,5
7,3,11,26,22,3279,5
7,4,11,26,22,3272,6
10,1,26,11,34,3264,8
10,1,26,11,45,3231,8
10,1,11,26,25,3014,5
10,1,26,11,24,2900,8
9,2,26,11,25,2857,8
6,3,26,11,28,2852,10
10,1,26,11,39,2845,8
9,2,26,11,40,2840,8
9,3,26,11,40,2820,5
19,3,26,11,30,2812,8
8,4,26,11,41,2769,6
10,1,11,26,19,2759,5
10,1,30,29,25,900,5
10,1,30,29,40,869,11
10,1,30,29,55,834,8
12,2,30,29,53,791,5
10,1,30,29,66,724,5
5,1,30,29,71,720,5
10,1,30,29,80,678,8
9,2,30,29,81,639,5
9,1,30,29,91,599,8
11,2,30,29,89,558,5
11,3,30,29,89,554,9
10,1,29,30,25,514,5
10,1,29,30,42,477,8
9,2,29,30,43,437,5
10,1,30,29,17,302,8
12,2,30,29,15,265,5
8,3,30,29,19,221,5
10,1,30,29,28,175,9
20,2,30,29,18,134,8
18,3,30,29,20,91,5
12,4,30,29,26,55,6
10,1,29,30,7,43,8
8,2,29,30,9,6,5
8,3,29,30,9,1,5
8,4,29,30,9,1800,6
10,1,30,29,59,1789,8
6,2,30,29,63,1748,9
12,3,30,29,57,1704,5
2,4,30,29,67,1664,2
10,1,29,30,41,1659,5
12,2,29,30,39,1622,5
6,3,29,30,45,1586,5
6,4,29,30,45,1582,6
10,1,30,29,24,1572,8
2,2,30,29,32,1528,4
7,2,30,29,27,1501,4
12,2,30,29,22,1479,5
12,3,30,29,22,1475,5
4,4,30,29,30,1436,6
10,1,29,30,15,1428,8
8,2,29,30,17,1405,5
10,1,29,30,32,1366,8
5,2,29,30,37,1329,5
1,3,29,30,41,1285,5
10,1,29,30,57,1249,5
10,1,30,29,25,1239,5
10,2,30,29,25,1234,8
6,3,30,29,29,1193,5
6,4,30,29,29,1190,6
10,1,29,30,31,1178,9
11,2,29,30,30,1150,5
10,1,29,30,44,1106,8
4,2,29,30,100,1064,8
1,3,29,30,53,1027,8
10,1,29,30,54,1020,8
7,2,29,30,57,982,10
5,3,29,30,59,946,5
5,4,29,30,59,942,6
10,1,30,29,7,936,8
10,1,29,30,25,2700,5
6,2,29,30,29,2670,8
3,3,29,30,32,2633,5
10,1,29,30,38,2594,8
10,2,29,30,49,2541,5
10,3,29,30,49,2537,5
10,1,30,29,25,2442,5
10,2,30,29,25,2436,8
4,3,30,29,31,2392,5
10,1,30,29,46,2353,5
10,1,10,17,25,2914,5
10,1,8,23,25,900,5
6,2,8,23,29,858,5
10,1,8,23,41,826,8
9,2,8,23,42,788,5
10,1,23,8,1,616,8
10,2,23,8,1,577,8
10,3,23,8,1,534,5
6,4,23,8,5,494,6
10,1,8,23,46,484,5
10,2,8,23,46,479,8
7,3,8,23,49,441,5
7,4,8,23,49,438,6
10,1,23,8,6,429,8
9,2,23,8,7,393,8
12,3,23,8,4,365,9
14,4,23,8,2,326,6
10,1,8,23,86,224,8
10,1,23,8,25,218,5
4,2,23,8,31,188,5
10,1,23,8,39,156,8
7,2,23,8,42,113,5
7,3,23,8,42,109,5
7,4,23,8,42,105,6
10,1,8,23,20,96,8
7,2,8,23,23,51,8
5,3,8,23,25,4,5
10,1,8,23,4,1703,5
1,2,8,23,13,1668,8
10,1,8,23,15,1630,5
10,1,8,23,40,1585,5
10,1,23,8,25,1428,5
4,2,23,8,31,1392,8
3,3,23,8,32,1342,9
9,4,23,8,26,1308,6
10,1,8,23,46,1296,5
14,2,30,29,42,2308,5
9,2,30,29,47,2303,8
11,3,30,29,45,2264,5
11,4,30,29,45,2259,6
10,1,29,30,20,2251,8
7,2,29,30,23,2208,8
5,3,29,30,25,2173,5
3,2,30,29,32,1933,9
10,1,30,29,47,1907,5
10,1,0,1,21,3169,8
10,1,0,1,31,3129,8
9,2,0,1,32,3089,5
9,3,0,1,32,3086,9
20,4,0,1,21,3050,6
10,1,9,3,39,2191,5
3,2,9,3,46,2150,8
2,3,9,3,47,2108,8
15,4,9,3,47,1957,6
10,1,3,9,11,1950,8
7,2,3,9,14,1921,5
10,1,3,9,11,3592,5
3,2,3,9,18,3567,8
10,1,3,9,24,3538,5
10,1,3,9,35,3502,5
8,2,3,9,37,3467,5
8,3,3,9,37,3461,5
8,4,3,9,37,3455,6
10,1,9,3,46,3442,8
10,2,9,3,46,3407,5
10,3,9,3,46,3402,5
10,1,3,9,25,3006,8
3,2,3,9,32,2977,8
10,1,9,3,25,2815,5
10,1,9,3,43,2799,5
10,2,9,3,43,2796,10
6,3,9,3,47,2769,5
10,1,2,6,25,900,5
10,1,2,6,39,860,8
9,2,2,6,40,818,5
10,1,6,2,25,602,10
3,2,6,2,32,563,8
10,1,6,2,43,529,5
10,1,2,6,25,452,5
10,2,2,6,25,446,8
14,3,2,6,21,408,4
9,3,2,6,26,388,9
18,4,2,6,17,356,6
10,1,6,2,38,345,8
10,2,6,2,38,300,5
10,3,6,2,38,294,9
17,4,6,2,31,257,6
10,1,2,6,31,250,8
8,2,2,6,33,220,5
4,3,2,6,37,178,5
4,4,2,6,37,167,6
10,1,6,2,42,154,5
10,2,6,2,42,150,8
10,1,2,6,43,1795,8
9,2,2,6,44,1759,5
10,1,6,2,18,1691,8
4,2,6,2,24,1654,5
4,3,6,2,24,1647,5
10,1,6,2,45,1608,8
7,2,6,2,48,1565,5
10,1,2,6,25,1249,8
3,2,2,6,32,1215,5
9,2,2,6,26,1204,5
5,3,2,6,30,1172,5
10,1,6,2,25,1040,5
10,1,6,2,37,1020,8
10,2,6,2,45,1010,5
8,4,6,2,47,998,6
10,1,2,6,20,990,5
10,2,2,6,20,984,5
10,3,2,6,20,978,5
10,1,2,6,33,973,5
10,1,2,6,48,960,5
20,1,2,6,38,954,5
10,1,6,2,25,923,8
10,1,6,2,25,2700,8
8,2,6,2,27,2663,8
10,1,6,2,35,2626,8
6,2,6,2,39,2586,5
8,2,6,2,89,2443,10
10,1,27,31,36,2396,5
10,1,31,27,25,2383,8
5,2,31,27,30,2346,8
10,1,27,31,48,2336,10
20,1,27,31,38,2304,5
10,1,31,27,20,2230,5
1,2,31,27,29,2199,5
1,3,31,27,29,2160,8
10,1,31,27,31,2113,5
10,2,31,27,31,2069,5
3,3,31,27,38,2028,5
10,1,31,27,44,1988,5
10,2,31,27,44,1984,9
16,3,31,27,38,1938,5
16,4,31,27,38,1932,6
10,1,27,31,19,1921,5
10,1,27,31,34,1887,8
10,1,27,31,45,1849,8
10,1,31,27,27,3429,8
10,1,1,0,26,3043,8
8,2,1,0,28,3027,5
8,3,1,0,28,3021,5
10,1,1,0,39,2999,8
10,1,0,1,25,2853,5
2,2,0,1,33,2831,8
10,1,0,1,42,2820,5
10,2,0,1,42,2816,5
10,3,0,1,42,2810,10
8,2,17,10,27,230,5
10,2,10,17,67,220,5
10,1,17,10,2,1689,5
10,2,17,10,2,1683,5
1,3,17,10,11,1651,5
1,4,17,10,11,1644,6
10,1,10,17,40,1637,8
7,2,10,17,43,1599,5
10,1,17,10,25,1350,8
8,2,17,10,27,1310,8
4,3,17,10,31,1278,5
10,1,17,10,46,1241,8
7,2,17,10,49,1203,5
7,3,17,10,49,1196,5
10,1,10,17,25,1101,8
1,2,17,10,34,1063,5
10,1,17,10,41,1039,5
10,1,10,17,25,923,5
10,1,10,17,25,2700,5
10,2,10,17,25,2692,5
10,3,10,17,25,2689,5
10,1,10,17,48,2666,8
10,1,17,10,8,2547,5
4,2,17,10,14,2514,5
10,1,17,10,29,2510,8
6,2,17,10,33,2475,5
10,1,17,10,49,2452,5
10,1,10,17,25,2279,8
8,2,10,17,27,2242,8
3,3,10,17,32,2201,5
10,1,10,17,39,2162,8
2,2,10,17,47,2118,5
2,3,10,17,47,2113,5
10,1,17,10,25,2071,8
5,2,17,10,30,2041,5
5,3,17,10,30,2038,10
10,1,17,10,43,2009,8
6,2,17,10,47,1974,5
6,3,17,10,47,1969,4
11,3,17,10,42,1969,5
11,3,17,10,42,1964,5
10,1,24,18,25,2700,5
10,2,24,18,25,2696,8
8,3,24,18,27,2655,5
21,3,24,18,14,2633,5
22,3,24,18,13,2618,5
16,4,24,18,19,2588,6
10,1,18,24,31,2576,8
13,2,18,24,28,2537,8
4,3,18,24,37,2491,10
14,3,18,24,27,2460,5
14,4,18,24,27,2456,6
10,1,24,18,15,2445,5
10,2,24,18,15,2440,8
11,3,24,18,14,2395,4
16,3,24,18,9,2386,10
3,4,24,18,22,2340,6
10,1,8,4,27,3047,8
10,1,8,4,38,3004,8
20,1,8,4,28,2998,5
15,2,8,4,33,2955,8
15,3,8,4,33,2916,5
10,1,8,4,38,2909,8
9,2,8,4,39,2870,5
9,3,8,4,39,2863,5
10,1,8,4,49,2820,7
11,2,8,4,48,2779,7
12,3,8,4,47,2739,7
10,1,7,26,25,900,8
6,2,7,26,29,867,8
3,3,7,26,32,826,8
10,1,7,26,38,809,5
6,2,7,26,42,771,5
10,1,26,7,9,628,9
18,2,26,7,1,585,8
18,3,26,7,1,541,5
12,4,26,7,7,511,6
10,1,26,7,25,275,5
4,2,26,7,31,243,8
10,1,26,7,36,204,8
11,2,26,7,35,164,5
11,3,26,7,35,118,5
3,4,26,7,43,83,6
10,1,1,0,25,1819,5
3,2,1,0,32,3600,8
10,1,1,0,35,3566,5
10,2,1,0,35,3559,10
2,3,1,0,43,3536,1
1,4,1,0,44,3500,8
10,1,1,0,46,3466,10
20,1,1,0,36,3445,5
15,2,1,0,41,3414,5
10,1,7,26,10,76,8
9,2,7,26,11,38,5
9,3,7,26,11,35,5
1,4,7,26,19,1800,6
10,1,26,7,16,1792,8
1,2,26,7,25,1751,5
1,3,26,7,25,1748,8
10,1,26,7,28,1701,4
15,1,26,7,23,1691,5
1,2,26,7,37,1658,8
10,1,26,7,48,1620,8
10,1,7,26,11,1569,8
8,2,7,26,13,1528,5
4,3,7,26,17,1481,8
3,4,7,26,18,1440,6
10,1,26,7,33,1429,8
5,2,26,7,38,1392,10
10,1,26,7,43,1350,8
6,2,26,7,47,1311,10
10,1,7,26,17,1229,5
10,2,7,26,17,1225,5
10,1,7,26,29,1180,8
2,2,7,26,37,1138,8
10,1,7,26,39,1094,5
10,1,7,26,44,1088,8
10,1,26,7,25,905,7
10,1,26,7,25,2700,8
9,2,26,7,26,2662,8
10,1,7,26,25,2650,8
10,2,7,26,25,2613,5
10,3,7,26,25,2609,10
1,4,7,26,34,2559,11
10,1,7,26,38,2517,8
8,2,7,26,40,2480,5
10,1,7,26,48,2439,8
10,1,24,18,13,1948,5
5,2,24,18,18,1909,9
10,3,24,18,13,1863,5
10,4,24,18,13,1856,6
10,1,18,24,47,1846,5
10,2,18,24,47,1842,8
10,1,24,18,25,3550,5
10,1,18,24,25,3418,5
10,2,18,24,25,3411,8
1,3,18,24,34,3372,8
10,1,18,24,35,3326,8
10,2,18,24,35,3289,8
8,3,18,24,37,3245,5
1,4,18,24,44,3211,8
10,1,24,18,24,3066,5
10,1,24,18,41,3030,5
7,2,24,18,44,2995,5
10,1,18,24,40,2774,8
5,2,18,24,45,2770,8
5,3,18,24,45,2765,5
10,4,18,24,40,2760,6
10,1,24,18,20,2753,5
10,2,24,18,20,2749,5
1,3,24,18,29,2726,5
10,1,3,9,25,900,5
10,1,3,9,25,759,5
20,1,3,9,15,752,5
20,2,3,9,15,747,5
16,3,3,9,19,715,5
10,1,3,9,37,682,8
2,2,3,9,45,646,8
10,1,3,9,66,608,8
10,1,9,3,12,502,5
10,1,9,3,26,469,8
9,2,9,3,27,433,8
4,3,9,3,32,402,5
15,1,9,3,45,348,8
18,2,9,3,42,323,9
18,3,9,3,42,280,5
18,4,9,3,42,273,6
10,1,3,9,20,264,5
1,2,3,9,29,237,8
10,1,3,9,32,204,8
9,2,3,9,33,167,5
9,3,3,9,33,163,5
9,4,3,9,33,157,6
10,1,9,3,21,150,8
1,2,9,3,30,116,8
10,1,9,3,32,77,5
4,2,9,3,38,31,8
4,3,9,3,38,1800,10
10,1,9,3,48,1768,5
15,1,9,3,43,1759,8
13,2,9,3,45,1721,5
13,3,9,3,45,1714,5
10,1,3,9,20,1667,8
4,2,3,9,26,1630,5
5,3,3,9,25,1586,5
5,4,3,9,25,1582,6
10,1,9,3,48,1570,8
10,1,3,9,19,1330,5
2,2,3,9,27,1301,8
10,1,3,9,40,1279,8
5,2,3,9,45,1256,8
2,3,3,9,48,1222,8
10,1,9,3,25,1116,5
10,1,17,10,25,900,8
